122,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
130,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 75  1  1  1  1  1  1
  1  1  1  1  1  1  1]
144,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 39  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
151,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 75  1  1  1
  1  1  1  1  1  1  1]
152,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 14  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
163,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1]
166,[  1 124   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]
176,[ 1  1  1  1  1  1  1  1  1  1  1  1  1 72  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
181,[1 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
186,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1]
188,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 75
  1  1  1  1  1  1  1]
190,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 58  1  1
  1  1  1  1  1  1  1]
191,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 72  1  1  1  1  1  1]
193,[1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
196,[1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
199,[ 1 98  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
201,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1]
204,[  1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1 108   1   1   1   1   1   1   1   1   1   1   1]
206,[ 1 27  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  4  1
  1  1  1  1  1  1  1]
207,[1 1 1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
217,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1 75  1  1  1  1  1]
218,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
224,[1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 1 1 1]
227,[ 1  1  1  1  1  1  1  1  1  1  1  1  1 56  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
230,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 56  1  1  1
  1  1  1 91  1 88  1]
235,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 82  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
237,[  1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1 118   1   1   1   1   1   1   1   1]
245,[1 1 1 1 1 1 1 1 1 1 1 8 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
247,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1 27  1  1  1  1  1]
251,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1]
254,[ 1  1  1  1  1  1  1  1  1 12  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
271,[ 1  1 81  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
273,[ 1  1  1  1  1 85  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
283,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
286,[ 1  1 78  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
289,[ 1  1  1  1  1  1  1  1  1  1 72  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
292,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3]
299,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 1 1 1 1]
305,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1 16  1]
307,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1 75  1  1]
308,[  1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1 122   1   1   1   1   1   1   1   1   1   1]
313,[ 1  1  1  1  1  1  1  1  1  1  1  1  1 30  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
314,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1]
317,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 22  1  1
  1  1  1  1  1  1  1]
321,[ 1  1  1  1  1  1  1  1  1 14  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
332,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1 14  1  1  1]
341,[ 1  1  1  1  1 24  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
353,[ 1  1  1  1  1  1  1  1  1  1  1 14  1  1  1  1  1  1  1 14  1  1  1  1  1
  1  1  1  1  1  1  1]
368,[1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
372,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1 27  1]
373,[ 1  1  1  1  1  1  1  1  1  1 75  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
374,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
378,[1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
388,[1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
390,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1]
400,[1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1]
409,[1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
411,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 1 1 1 1 1 1 1]
418,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 16  1  1  1  1  1  1]
429,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 1 1]
433,[  1   1   1   1   1   1   1   1 122   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1 122   1   1   1   1   1   1   1]
435,[ 1 27  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
446,[ 1  1  1  1  1  1  1  1  1  1  1 86  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
454,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1 10  1  1  1  1]
463,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1]
464,[1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
465,[ 1  1  1  1  1  1  1  1  1  1  1  1  1 61  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
470,[1 1 1 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
474,[1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
479,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1]
480,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1]
483,[ 1  1  1  1  1  1  1  1  1 11  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
491,[ 1  1  1  1  1  1  1  8  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 14
  1  1  1  1  1  1  1]
493,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
494,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1]
495,[ 1 27  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
500,[ 1  1  1  1  1 27  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
507,[1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
514,[1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1]
515,[ 1  1  1  1  1  1  1  1  1 28  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
521,[1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
527,[1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
531,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1]
533,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1 1 1 8 1]
535,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 10  1  1  1  1
  1  1  1  1  1  1  1]
545,[  1   1 102   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]
560,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1]
561,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8 1 1 1 1 1 1 1 1 1 1]
569,[ 1  1  1  1  1  1  1  1  1  1  1  6  1  1  1  1  1  1  1  1  1  1  1 17  1
  1  1  1  1  1  1  1]
570,[1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
574,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1]
575,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 58  1  1  1  1  1  1]
578,[1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1]
583,[ 1  1  1  1  1  1  1  1  1  1  1  1 69  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
584,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 10  1  1  1  1  1  5  1  1
  1  1  1  1  1  1  1]
585,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1]
593,[  1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1 121
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]
599,[ 1 58  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
601,[ 1  1  1  1  1  1  1  1 14  1  1  1  1  1  1  1  1  1  1  1  1  1  1 14  1
  1  1  1  1  1  1  1]
606,[ 1  1  1  1  1  1  1  1  1  1  1  1 14  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
610,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 38  1  1  1  1  1  1
  1  1  1  1  1  1  1]
614,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1]
616,[1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
617,[ 1  1  1  1  1  1  1 10  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
619,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 1 1 1 9 1 1 1 1 1 1 1 1]
620,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1]
623,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 28  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
629,[ 1  1  1  1  1  1  1  1  1  1  1  1 14  1  1  1  1  1  1  1  1  1 14  1  1
  1  1  1  1  1  1  1]
632,[ 1  1  1  1 14  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
636,[1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
637,[1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
639,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1]
656,[ 1  1  1  1  1  1  1  1  1  5  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1 10  1  1  1  1]
660,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 1 1 1 1 1 1 1]
661,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 11  1  1  1  1  1
  1  1  1  1  1  1  1]
663,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 14  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
691,[ 1  1  1  1  1  1  1 44  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 44  1  1  1  1  1  1]
692,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1 84  1  1  1]
693,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
698,[1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
701,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
703,[ 1  1  1  1  1  1  1  1  1 11  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
708,[ 1 27  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
716,[1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
726,[ 1  1  1  1 14  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
733,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 14  1  1  1  1  1  1]
734,[ 1  1  1  1  1  1  1 13  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
738,[1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
744,[1 1 1 1 1 1 1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
745,[1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1]
754,[  1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1 125   1
   1   1   1   1   1   1   1   1   1   1 125   1   1   1]
756,[  1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1 118   1   1   1   1   1   1   1   1   1]
760,[ 1  1  1  1  1  1  1  1  1  1  1 50  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
762,[ 1  1  1  1  1  1  1  1  1  1 21  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 21  1  1  1  1  1  1]
768,[1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
769,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 5 1 1 1 1 1 5]
770,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1 12  1  1  1  1  1]
775,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 56  1  1  1  1  1
  1  1  1  1  1  1  1]
776,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1 11  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
782,[ 1  1  1  1  1  1  1 11  1  1  1  1  1 19  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
785,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1]
786,[ 1  1  1 11  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
787,[1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
809,[  1 121   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]
811,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1 1]
814,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 11
  1  1  1  1  1  1  1]
822,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1 10]
824,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 11  1  1  1
  1  1  1  1  1  1  1]
826,[ 1  1  1  1  1  1  1  1  1 75  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
832,[ 1  1  1  1 12  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
835,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
 56  1  1  1  1  1  1]
855,[1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
857,[  1   1 122   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]
859,[ 1  1  1  1  1  1  1  1  1  1  1  1  1 10  1  1  1  1  1  1  1  3  1  1  1
  1  1  1  1  1  1  1]
861,[ 1  1  1  1  1  1  1  1 75  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
868,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 17  1  1  1
  1  1  1  1  1  1  1]
878,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1]
881,[1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
883,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1]
894,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 99  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
903,[1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
908,[ 1  1  1  1 28  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1 28  1  1  1]
914,[ 1  1 27  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1]
919,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 14  1
  1  1  1  1  1  1  1]
925,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1 96]
930,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 14  1  1  1  1  1  1
  1  1  1  1  1  1  1]
936,[1 1 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
937,[  1   1   1   1   1   1   1   1   1   1   1 103   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]
938,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1 18  1  1  1]
946,[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 27  1  1  1  1  1
  1  1  1  1  1  1  1]
948,[1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
