user_id,total_dist,total_calls,avg_dist
393,240.919629782,161,1.50574768614
392,300.555730448,81,3.7569466306
391,123.317739555,60,2.09013117889
390,369.974381954,85,4.40445692803
397,126.352310983,68,1.88585538781
396,246.767035624,135,1.84154504197
395,25.668849989,71,0.366697856985
394,48.0801260841,40,1.23282374575
399,63.6215150747,143,0.448038838554
398,326.189778691,62,5.34737342117
2309,121.488024982,69,1.78658860268
2308,170.930436748,59,2.94707649565
4729,45.0214915805,121,0.375179096504
4728,65.3307716252,95,0.695008208778
2301,157.150365943,113,1.40312826735
2300,97.8437992943,73,1.35894165686
2303,48.0247222782,71,0.686067461117
2302,22.0592214845,35,0.648800631897
2305,470.825424722,84,5.67259547858
2304,1294.58696807,100,13.0766360411
2307,83.3859361807,82,1.02945600223
2306,560.815795652,78,7.28332202145
5847,0,29,0.0
5846,251.125416538,69,3.69302083144
5845,75.6199767425,188,0.404384902366
5844,195.852813256,276,0.712192048204
5843,36.4423923847,37,1.01228867735
5842,20.6641728826,100,0.208729019016
5841,148.607579868,114,1.31511132626
5840,229.589653609,104,2.22902576319
5849,0,279,0.0
5848,37.231822935,49,0.775662977813
3748,68.8868186802,71,0.984097409717
3749,106.600829697,103,1.0451061735
3746,36.2545955336,34,1.09862410708
3747,9.29378390672,70,0.134692520387
3744,7.99916733559,67,0.121199505085
3745,35.4780384955,19,1.97100213864
3742,66.1943438037,52,1.29792830988
3743,22.3075641794,50,0.455256411824
3740,427.699885486,57,7.63749795511
3741,36.1800891972,134,0.272030745844
4620,65.170421401,67,0.987430627288
4621,52.3761095052,124,0.425822028498
4622,178.427987884,84,2.14973479378
4623,0,42,0.0
4624,74.213146818,152,0.491477793497
4625,0,37,0.0
4626,166.497912448,65,2.601529882
4627,99.7351305604,207,0.484151119225
4628,252.054158031,1276,0.197689535711
4629,49.3088619522,184,0.269447333072
179,223.036464804,383,0.583865091111
178,687.912812975,125,5.54768397561
177,230.84260471,467,0.495370396374
176,0,30,0.0
175,46.522368276,380,0.122750312074
174,13.3598151291,25,0.556658963712
173,7.10134772798,46,0.157807727288
172,192.332534658,70,2.78742803852
171,1.20322716835,17,0.0752016980221
170,15.5801743178,152,0.103179962369
7218,36.378803638,31,1.21262678793
7219,51.7978423438,64,0.82218797371
7210,4.91079207465,26,0.196431682986
7211,6.94038028599,26,0.27761521144
7212,44.2410663604,90,0.497090633263
7213,194.253627568,376,0.518009673515
7214,4.00078305051,31,0.133359435017
7215,360.205560782,123,2.95250459658
7216,830.247829929,150,5.57213308677
7217,61.9993373475,45,1.40907584881
6217,4.29002673265,18,0.252354513685
6216,111.712876049,243,0.461623454749
6215,364.972594443,40,9.35827165238
6214,86.2728970835,88,0.991642495213
6213,0,250,0.0
6212,1663.13737171,141,11.879552655
6211,249.275610241,114,2.20597885169
6210,152.01268048,104,1.47585126679
6219,7.32059987869,36,0.209159996534
6218,43.4761841049,100,0.439153374797
6819,182.846101433,37,5.07905837315
6818,20.6058928781,66,0.317013736586
6811,64.1878575572,89,0.729407472241
6810,19.0471980348,166,0.115437563847
6813,1227.79834902,142,8.70778970934
6812,25.7145104221,57,0.459187686108
6815,22.6162643323,55,0.418819709858
6814,12.7194119373,31,0.423980397909
6817,485.005712467,300,1.62209268384
6816,171.480993804,69,2.52177932065
7669,19.4273582658,45,0.441530869677
7668,95.7636272315,174,0.553546978217
7661,55.5781689564,50,1.13424834605
7660,63.4129527399,19,3.52294181888
7663,1586.11603074,229,6.95664925762
7662,70.3296389402,52,1.37901252824
7665,47.7472845321,104,0.463565869243
7664,87.985437842,54,1.66010260079
7667,5.06541423716,71,0.0723630605309
7666,292.416282258,203,1.44760535771
1768,5.99215250697,55,0.110965787166
1769,2.28621201727,37,0.0635058893686
1762,372.116903037,98,3.83625673234
1763,107.083735581,81,1.33854669476
1760,15.7518547472,151,0.105012364981
1761,7.3578707177,41,0.183946767942
1766,244.543574813,72,3.44427570159
1767,0,28,0.0
1764,18.4838730423,736,0.0251481265882
1765,349.83973998,128,2.75464362189
692,35.109480314,55,0.650175561371
693,646.094495369,136,4.78588515088
690,181.714583694,153,1.1954906822
691,29.6622975177,134,0.223024793366
696,1274.36504797,38,34.4422985938
697,12.576874454,75,0.169957762892
694,198.53626111,194,1.02868529073
695,9.7043025098,204,0.0478044458611
698,14.8769136432,65,0.232451775674
699,204.390625671,98,2.10711985227
1548,38.6354446668,279,0.138976419665
1549,26.5831744502,43,0.632932725005
5618,74.606314633,29,2.66451123689
5619,22.9891334073,131,0.176839487748
5612,32.4530256249,67,0.491712509468
5613,46.9916497449,122,0.388360741694
5610,26.7288019715,164,0.163980380193
5611,18.2164843629,167,0.109737857608
5616,39.2669022433,65,0.613545347552
5617,191.029424474,223,0.860492903038
5614,20.1646968378,68,0.300965624445
5615,65.1351167955,34,1.97379141805
7116,0,40,0.0
7118,119.474467099,115,1.04802164122
6778,155.365545826,322,0.484004815658
6779,46.0229882777,128,0.36238573447
6774,35.5514904359,108,0.332256919961
6775,245.956247137,50,5.0195152477
6776,187.748469396,105,1.80527374419
6777,13.1080788351,33,0.409627463597
6770,48.3682878523,154,0.316132600342
6771,47.1618185691,77,0.620550244331
6772,4.34657518156,31,0.144885839385
6773,36.2989189167,123,0.297532122268
3580,180.701624804,819,0.22090663179
258,11.0886892647,86,0.13045516782
259,123.289762711,40,3.16127596694
252,0,28,0.0
253,125.822536902,65,1.96597713909
250,173.612507517,155,1.12735394492
251,14.4725825901,39,0.38085743658
256,109.067610864,252,0.4345323142
257,53.0979604837,80,0.672126082072
254,41.6492247685,40,1.06792884022
255,26.334149012,41,0.6583537253
4665,46.639444711,200,0.234369068899
3689,69.1535207705,39,1.81982949396
3688,130.721972391,113,1.16716046778
3683,46.1612409255,43,1.09907716489
3682,28.7481054713,60,0.487256024938
3681,15.5688290341,47,0.338452805088
3680,58.0449987191,66,0.892999980294
3687,0,50,0.0
3686,10.3840974293,43,0.247240414982
3685,167.823704451,110,1.53966701331
3684,19.5522914795,107,0.184455579996
2518,36.115773699,106,0.343959749514
2519,23.2511818963,90,0.26124923479
2514,176.28262547,273,0.648097887757
2515,34.3722940753,224,0.154135847872
2516,20.8619146149,43,0.496712252736
2517,100.626273042,267,0.378294259555
2510,7.89393891284,37,0.219276080912
2511,17.0654510211,103,0.167308343344
2512,40.2413915651,69,0.591785170075
2513,97.6176042165,176,0.557814881237
3531,1139.08068281,100,11.5058654829
3530,165.271163472,52,3.24061104847
3533,57.9283932105,57,1.03443559305
3532,28.7179177017,151,0.191452784678
3535,173.458921666,103,1.70057766339
3534,58.2831944049,69,0.857105800072
3537,20.8690989695,48,0.44402338233
3536,4.27858644804,70,0.0620084992469
5054,31.1221203559,1192,0.0261310834222
3538,7.36559755003,47,0.16012168587
5056,12.2051312425,110,0.111973681124
5057,0,46,0.0
5050,321.270688819,80,4.06671757998
5051,71.5557033654,30,2.46743804708
5052,127.563611687,201,0.637818058437
5053,5.09890743085,50,0.104059335324
1159,553.339836609,92,6.08065754516
1158,8.74287818666,63,0.141014164301
1155,82.8210442787,120,0.695975162006
1154,30.7817294133,72,0.433545484695
1157,42.4074313708,78,0.550745861959
1156,107.227802477,53,2.06207312455
1151,188.728593947,36,5.39224554135
1150,267.750845358,163,1.65278299604
1153,185.501910635,888,0.20913405934
1152,394.368182428,400,0.988391434657
8035,18.7101015812,226,0.0831560070278
8034,181.793177548,362,0.503582209274
8037,3286.74215667,335,9.84054537924
8036,13.0739134681,93,0.142107755088
8031,162.670528626,130,1.26101184981
8030,141.536873923,218,0.652243658631
8033,174.192431827,92,1.91420254754
8032,112.871856815,82,1.39347971376
8039,35.6582968839,152,0.236147661483
8038,125.447677849,412,0.305225493551
4299,65.5938153884,113,0.585659065968
4298,154.544076396,206,0.753873543394
4295,69.6147370179,29,2.48624060778
4294,100.668519237,159,0.637142526819
4297,32.2729612127,102,0.319534269433
4296,0.686558802725,34,0.0208048122038
4291,68.3580711458,22,3.25514624504
4290,32.7357149714,42,0.798432072474
4293,132.096264527,126,1.05677011622
4292,110.897052587,30,3.82403629609
6368,58.3922390486,109,0.54066888008
4749,95.7578519257,134,0.719983849066
4748,36.6599639796,49,0.763749249575
1324,30.567554701,79,0.391891726936
4743,23.263177363,55,0.430799580797
4742,63.0827778294,159,0.399258087528
4741,23.4741065948,45,0.533502422609
4740,43.7842950813,59,0.754901639334
4747,161.717682581,120,1.35897212253
4746,305.696751926,184,1.67047405424
4745,52.7363768462,79,0.676107395464
4744,158.239905825,93,1.71999897636
5869,202.629299062,45,4.60521134232
5868,7.29479041752,30,0.251544497156
5865,66.4113502206,110,0.609278442391
5864,45.1452168078,450,0.100546139884
5867,162.340399857,143,1.14324225252
5866,310.460560916,214,1.45756131885
5861,44.441263397,56,0.808022970855
5860,590.540662304,102,5.84693725053
5863,25.297401492,64,0.401546055429
5862,52.5537511817,22,2.50255958008
2183,59.1629937021,79,0.758499919257
2182,417.748015108,174,2.41472841103
2181,0,82,0.0
2180,25.6331477559,43,0.610313041808
2187,317.929271899,84,3.83047315541
2186,128.917256776,39,3.39255938884
2185,42.4015625693,84,0.51086219963
2184,43.1192508137,173,0.250693318684
4606,7.57855527323,56,0.137791914059
4607,419.200111671,707,0.593767863557
2189,10.3482515385,63,0.166907282879
2188,42.220143611,107,0.398303241613
4602,121.565681572,54,2.29369210513
4603,44.7957294422,84,0.539707583641
4600,435.517382006,77,5.7304918685
4601,12.5005308055,38,0.337852183933
6907,38.8868096592,36,1.11105170455
6906,334.152642751,228,1.47203807379
6905,6.76735959428,56,0.123042901714
6904,15.4420361625,248,0.0625183650302
6903,9.98662739533,38,0.269908848522
6902,36.6991337477,108,0.34298255839
151,137.764279828,135,1.02809164051
150,31.7841596411,90,0.357125389226
153,75.4224586767,24,3.27923733377
152,4.81067308541,99,0.0490885008715
155,227.530264964,79,2.91705467903
154,48.8981434374,288,0.170376806402
157,164.332040334,82,2.02879062141
156,89.6890042481,67,1.35892430679
159,46.2067155279,70,0.669662543883
158,72.2040208712,68,1.0776719533
6900,332.748380903,144,2.32691175457
6187,1238.03099499,500,2.48102403805
6186,278.009497545,297,0.939221275491
6185,16.1357962113,67,0.244481760778
6184,159.003163485,238,0.670899423986
6183,25.152037541,23,1.14327443368
6182,0,36,0.0
6181,938.637353105,155,6.09504774743
6180,993.688253696,59,17.1325560982
6954,133.549194122,115,1.17148415896
6189,28.7739368096,43,0.685093733562
6188,108.364733512,71,1.5480676216
2727,486.942431849,107,4.59379652687
2726,28.5416022074,40,0.731835954036
2725,231.103240074,145,1.60488361163
2724,250.996014673,157,1.60894881201
2723,23.8027169208,19,1.32237316226
2722,19.0868944983,41,0.477172362458
2721,133.801797225,40,3.43081531345
2720,493.842233536,724,0.683045966164
2729,6.86411327154,34,0.208003432471
2728,20.5180501837,35,0.603472064227
7236,48.6454504172,96,0.512057372813
7237,101.358232979,39,2.6673219205
7234,86.830463866,226,0.385913172738
7235,0,23,0.0
7232,55.3985706282,79,0.710238084977
7233,23.9057972511,113,0.213444618314
6955,0,71,0.0
7231,738.834851008,99,7.53913113274
7948,43.2256127021,243,0.178618234306
7949,337.498468891,49,7.0312181019
7238,8.70544517657,89,0.0989255133701
7239,34.9523572773,34,1.05916234174
6239,38.406227322,59,0.662176333139
6238,107.869405579,96,1.13546742714
6235,357.42146534,261,1.37469794362
6234,46.2445397594,124,0.375971867963
6237,3590.46185309,164,22.0273733318
6236,1455.47878044,172,8.51157181544
6231,102.309636323,191,0.538471770121
6230,7.41331360793,53,0.142563723229
6233,0,96,0.0
6232,11.1274804778,47,0.241901749517
7815,178.588454227,172,1.04437692531
7932,327.273272459,56,5.95042313563
818,11.1460940296,44,0.25921148906
819,16.6478894501,89,0.189180561932
810,12.6405824584,71,0.180579749405
811,16.5241804224,64,0.262288578133
812,79.7192192033,115,0.69929139652
813,52.2523068377,151,0.348348712251
814,396.479476932,240,1.65890994532
815,110.046082318,534,0.20646544525
816,87.0905651927,61,1.45150941988
817,126.773274892,69,1.86431286606
7819,149.52952461,126,1.19623619688
1700,0,24,0.0
1701,73.7366825868,123,0.604399037597
5265,118.653466351,37,3.29592962085
5264,178.31105636,20,9.38479244
1704,93.4856778561,261,0.359560299447
1705,90.1201827436,168,0.539641812836
1706,24.9318495598,634,0.0393868081513
1707,21.4136363764,151,0.142757575843
1708,52.0548615097,151,0.347032410065
1709,224.127591817,406,0.553401461277
2097,15.4023705094,149,0.10407007101
5269,262.313022006,242,1.08843577596
5268,53.4973213682,35,1.57345062848
2096,122.548401094,186,0.662423789695
4574,139.313555095,42,3.39789158767
4575,69.2184290833,25,2.8841012118
2093,5.34108058285,30,0.184175192512
4577,41.6492247685,26,1.66596899074
7936,0,99,0.0
3029,88.7500604194,230,0.387554848993
3028,179.77076322,43,4.28025626715
3027,562.599500586,106,5.35809048178
3026,12.7006454993,81,0.158758068741
3025,774.424158746,254,3.06096505433
3024,23.9230988853,87,0.278175568434
3023,4.1912690778,29,0.14968818135
3022,28.1332855271,68,0.419899783987
3021,391.868661737,56,7.12488475885
3020,208.436365283,64,3.30851373466
4198,3.24628315813,104,0.0315173122148
4199,7.75593239957,237,0.0328641203372
4196,366.292662683,71,5.23275232404
4197,11.0434102836,143,0.0777704949546
4194,123.739349122,44,2.87765928191
4195,0,60,0.0
4192,28.299981406,52,0.554901596196
4193,72.0545061883,81,0.900681327353
4190,18.6337568607,168,0.111579382399
4191,41.6774419231,101,0.416774419231
5670,1045.01139538,42,25.488082814
5671,108.289247586,52,2.12331858011
5672,179.935385359,67,2.72629371756
5673,135.948172907,50,2.7744525083
5674,23.7227607564,68,0.354071056066
5675,31.1880934299,71,0.445544191856
5676,319.30123327,67,4.83789747379
5677,0,59,0.0
5678,21.6673523271,49,0.451403173482
5679,109.831025402,50,2.24144949799
6437,40.3678772505,87,0.469393921518
6436,28.6273261903,60,0.48520891848
6435,20.342485622,84,0.245090188217
6434,31.1717106824,38,0.842478667091
6433,249.296850725,37,6.92491252013
6432,81.324658773,50,1.65968691373
6431,984.209366395,599,1.64583506086
6430,63.6260867963,128,0.50099280942
6439,76.1887947018,148,0.51829112042
6438,13.2010856938,50,0.269409912118
6758,18.9016725799,38,0.510856015672
6759,287.747418111,194,1.49091926482
6752,147.328808239,1820,0.0809943970526
6753,21.7378455069,77,0.286024282985
6750,160.112813819,280,0.573881053114
6751,22.440439252,24,0.975671271826
6756,211.530712809,40,5.42386443101
6757,76.2466098558,404,0.189197543067
6754,242.934286092,96,2.5572030115
6755,435.64092978,124,3.54179617707
238,100.739509358,102,0.997420884736
239,36.2975829258,46,0.806612953907
234,20.5898510276,102,0.203859911164
235,1341.00178711,196,6.87693224159
236,79.326952947,139,0.57483299237
237,6.8518034672,59,0.118134542538
230,15.3813233293,50,0.313904557741
231,149.798408732,281,0.534994316901
232,18.4359430537,53,0.354537366416
233,41.6096086387,163,0.256849436042
4680,49.3678380609,87,0.574044628615
4681,139.584160506,255,0.549543938998
2538,55.0352622388,54,1.03840117432
2539,11.2835605032,222,0.0510568348559
2532,295.123979305,368,0.804152532166
2533,300.31452836,220,1.37129921626
2530,33.2045775572,34,1.00619931991
2531,34.1593708332,85,0.406659176585
2536,57.5677471809,105,0.553536030586
2537,40.8868624656,114,0.361830641288
2534,4.32994180821,24,0.188258339488
2535,0,119,0.0
5078,675.467106852,56,12.2812201246
5079,62.0611986459,58,1.0887929587
5072,103.193739905,59,1.77920241215
5073,146.439909655,185,0.79586907421
5070,351.805061893,81,4.39756327366
5071,781.441753523,210,3.73895575848
5076,398.457089421,181,2.21365049678
5077,126.202751223,296,0.42780593635
5074,338.916675982,132,2.58715019834
5075,69.2126220642,151,0.461417480428
939,1.62989149557,37,0.045274763766
938,53.8615168094,309,0.174875054576
933,8.15260332362,57,0.145582202207
932,0,20,0.0
931,653.2759257,52,12.8093318765
930,114.584100428,78,1.48810520037
937,69.3442732065,93,0.753742100071
936,1.64335462544,307,0.00537043995241
935,16.8972844241,70,0.244888180059
934,72.7628610123,54,1.37288417004
5380,28.1029859996,30,0.969068482744
5381,758.340035121,98,7.8179385064
5382,61.2274141916,175,0.351881690756
5383,41.3322409907,51,0.826644819813
5384,162.648405669,120,1.36679332495
5385,15.7169101349,139,0.113890653152
5386,358.322296739,153,2.35738353118
5387,115.846413648,213,0.546445347394
5388,28.3309630459,79,0.363217474948
5389,32.3007922692,114,0.285847719197
797,0,166,0.0
796,4.07895037229,126,0.0326316029783
795,23.2473107535,139,0.168458773576
794,24.8867312827,51,0.497734625653
793,90.4316994291,123,0.741243437944
792,80.3208952968,74,1.10028623694
791,54.600818871,63,0.880658368888
790,208.468560409,93,2.26596261314
2145,53.4603741875,63,0.862264099798
799,198.686726145,118,1.69817714654
798,0,27,0.0
2144,71.182068281,55,1.31818644965
2415,15.1516996707,68,0.226144771205
2414,111.175257543,154,0.726635670217
1139,344.824183732,355,0.974079615063
1138,67.9938444488,93,0.739063526617
2141,135.991785048,30,4.68937189821
1133,22.7907272787,34,0.690628099354
1132,108.809167591,152,0.72059051385
1131,34.2612947424,131,0.263548421095
1130,58.4382792266,32,1.8851057815
1137,37.6595554701,59,0.649302680519
1136,21.2254075727,31,0.707513585757
1135,41.1227430855,87,0.478171431227
1134,0,15,0.0
2419,78.7741713145,179,0.442551524239
4975,9.4845928563,46,0.21076873014
7148,71.2222169283,45,1.61868674837
7149,10.5938604903,97,0.110352713441
7144,103.284685277,155,0.670679774524
7145,34.1355281062,62,0.559598821413
7146,57.5264092722,126,0.460211274177
7147,34.9114721673,50,0.712479023822
7140,88.2869022027,135,0.658857479125
7141,116.716477921,38,3.15449940327
7142,1895.37111152,421,4.51278836077
7143,221.367790927,89,2.51554307872
2149,4.77912264193,24,0.207787940954
2148,343.894431663,57,6.14097199398
8053,18.3210074822,40,0.469769422621
8052,191.371795608,414,0.463369965154
8051,171.568563881,230,0.749207702538
8050,52.6004209363,89,0.597732056094
8057,27.1313739645,271,0.100486570239
8056,412.755437414,148,2.80786011846
8055,41.6313467956,93,0.452514639083
8054,142.396938182,195,0.734004835992
8059,178.528223704,78,2.31854835979
8058,19.4384286244,115,0.170512531793
2882,29.8375173422,126,0.238700138738
2883,230.420655331,73,3.20028687959
2880,9.9622510118,24,0.433141348339
2881,16.5755474892,26,0.663021899567
2886,4.63465752299,34,0.140444167363
2887,90.7360004708,110,0.832440371291
2884,97.4810040336,69,1.43354417696
2885,252.959896178,127,2.00761822363
7492,30.8179169191,36,0.880511911973
1072,53.0432712392,125,0.427768316445
2888,94.7529187577,42,2.31104679897
2889,1470.15172863,1090,1.35000158735
7496,37.5488485015,79,0.481395493609
7497,107.150652353,32,3.45647265654
7494,46.4029872833,138,0.338707936374
7495,103.021052021,154,0.673340209289
2,565.921835122,462,1.22759617163
3276,2997.19216283,92,32.9361776135
3277,10.3840974293,33,0.324503044664
1922,0.90680455957,50,0.0185062155014
1923,11.4610147893,34,0.347303478463
1924,200.322907646,136,1.48387338997
3273,9.14563922398,46,0.2032364272
1926,10.5468223065,62,0.172898726337
1927,38.4838193137,13,3.20698494281
4761,74.3802660712,83,0.907076415502
4760,51.5056663305,104,0.500055012917
4763,311.141536666,92,3.41913776556
4762,248.424637395,239,1.04380099746
4765,155.856395374,363,0.430542528656
4764,7.6191258227,25,0.317463575946
4767,160.132256936,58,2.80933784098
4766,1197.56660733,264,4.55348519898
4769,409.062950718,472,0.868498833796
4768,128.333075176,68,1.91541903247
7189,0,28,0.0
5809,97.6580489974,43,2.32519164279
5808,25.2019351758,33,0.787560474245
5803,81.9354813981,71,1.17050687712
5802,169.280301902,91,1.88089224335
5801,68.0936888211,71,0.972766983159
5800,76.0167758061,456,0.167069836936
5807,330.94560367,83,4.03592199598
5806,22.0967926501,38,0.597210612165
5805,220.414372012,488,0.452596246431
5804,143.436663364,102,1.4201649838
1573,21.5049574716,190,0.113782843765
1572,599.039896813,104,5.81592132829
1571,110.969403621,272,0.409481194174
1570,81.2915166383,52,1.59395130663
1577,212.50878249,729,0.291907668255
1576,26.8982330428,169,0.160108530017
7360,0.843186898772,133,0.00638777953615
1575,470.263020323,100,4.75013151841
1574,107.443147987,78,1.39536555827
8023,15.7882056045,117,0.136105220728
4888,104.277292437,150,0.699847600251
4889,93.321068607,115,0.818605864974
2709,4.819158786,57,0.0860564068928
2708,47.0363884436,39,1.23779969588
4880,12.0731028864,36,0.344945796756
4881,35.8562558376,62,0.587807472748
4882,1125.19871562,186,6.08215521959
2706,0,27,0.0
2701,136.38953968,183,0.749393075165
2700,455.436815954,196,2.33557341515
2703,166.466746266,44,3.8713196806
4887,1.50475205606,25,0.0626980023356
7962,33.9814010822,56,0.61784365604
7963,99.565591756,162,0.618419824571
7960,14.4510338226,108,0.135056390866
7961,165.661256442,134,1.24557335671
7966,114.819441808,109,1.06314297971
7967,46.672399722,16,3.1114933148
7964,23.1463773556,99,0.236187524036
7965,50.0280824926,143,0.352310440089
7968,29.0056644382,107,0.273638343757
7969,126.564520312,38,3.42066271114
6259,78.8949037528,54,1.48858308968
6258,353.405982824,110,3.24225672316
6253,20.1868748589,40,0.517612175869
6252,10.6804809834,26,0.427219239335
6251,85.4328353445,76,1.13910447126
6250,25.673376552,82,0.316955266074
6257,126.024665789,32,4.06531179964
6256,0,47,0.0
6255,958.928332852,474,2.02733262759
6254,39.2029672075,24,1.70447683511
2411,174.997423562,86,2.05879321837
8016,2.58511181168,79,0.0331424591241
475,192.275868968,103,1.88505753891
3474,20.7297371451,309,0.0673043413803
3475,11.9389758142,30,0.411688821181
3476,54.6641407628,143,0.384958737766
3477,173.146276098,258,0.673720918671
3470,56.1712771315,97,0.58511747012
3471,305.179034638,421,0.726616749139
3472,0,59,0.0
3473,1348.81752427,235,5.76417745413
838,97.804981003,28,3.62240670381
839,84.1304555249,34,2.54940774318
3478,181.58775683,775,0.234609504949
3479,58.5911549228,142,0.415540105835
8010,244.556561496,35,7.19284004401
7457,10.6763240673,71,0.152518915247
7453,127.853059322,25,5.32721080509
5249,193.447431544,141,1.38176736817
5248,1.25223752458,21,0.0626118762292
1728,76.9510345271,45,1.74888714834
1729,62.440392409,154,0.408107139928
1726,131.532004509,448,0.294255043644
5244,82.2521691657,78,1.06820998917
5247,387.958441194,181,2.1553246733
5246,337.366313179,420,0.805170198517
1722,104.965232555,154,0.686047271601
1723,67.8330694593,20,3.57016155049
1720,0,54,0.0
1721,59.8800308081,130,0.464186285334
5626,217.734265268,713,0.305806552343
7931,31.9260611746,39,0.840159504594
7930,6.81648914105,30,0.235051349691
7933,37.2698229828,218,0.171750336326
3005,34.9521029902,57,0.624144696254
3004,60.8259491468,26,2.43303796587
3007,196.559430664,175,1.12965190037
3006,12.5813509854,27,0.483898114823
3001,136.403260353,96,1.43582379319
3000,128.859176424,53,2.47806108508
3003,137.384835124,55,2.54416361341
3002,41.3564529721,66,0.636253122647
7935,116.656164563,1837,0.063538215993
3009,18.9318621814,67,0.286846396688
3008,86.5322269834,132,0.660551351019
7934,186.671990554,185,1.01452168779
1588,199.338439884,159,1.26163569547
1589,63.8705269791,290,0.221005283665
7937,40.834446935,78,0.530317492662
1582,127.90323778,72,1.80145405324
